reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_genes,gene_ids,gene_names,equation
PHOSMANMUT_45_RXN,PHOSMANMUT-RXN,Unknown,1.8944220866835963e-16,1.2594592320261357,1.5041551473134812e-16,0.9999999999999999,LETHAL,optimal,2,HS06747;HS02079,PMM2;PMM1,MANNOSE_45_1P_c <=> CPD_45_15979_c
AMETt2m,"S-Adenosyl-L-methionine reversible transport, mitochondrial",Unknown,1.8944220866835963e-16,1.2594592320261357,1.5041551473134812e-16,0.9999999999999999,LETHAL,optimal,3,115286_AT1;115286_AT2;115286_AT3,SLC25A26;SLC25A26;SLC25A26,ahcys_m + amet_c <=> ADENOSYL_45_HOMO_45_CYS_c + amet_m
PETOHMm_hs,phosphatidylethanolamine N-methyltransferase,Unknown,1.8944220866835963e-16,1.2594592320261357,1.5041551473134812e-16,0.9999999999999999,LETHAL,optimal,3,10400_AT2;10400_AT3;10400_AT1,PEMT;PEMT;PEMT,3.0 amet_m + pe_DASH_hs_m --> 3.0 ahcys_m + 3.0 h_m + pchol_DASH_hs_m
VALt4,L-valine transport in via sodium symport,Unknown,1.8944220866835963e-16,1.2594592320261357,1.5041551473134812e-16,0.9999999999999999,LETHAL,optimal,1,11254_AT1,SLC6A14,NA_43__e + val_DASH_DASH_DASH_L_e --> NA_43__c + VAL_c
METAT,methionine adenosyltransferase,Unknown,5.683266260050789e-16,1.2594592320261357,4.512465441940444e-16,0.9999999999999996,LETHAL,optimal,4,27430_AT1;4143_AT1;4144_AT1;27430_AT2,MAT2B;MAT1A;MAT2A;MAT2B,MET_c + WATER_c + atp_c --> amet_c + pi_c + ppi_c
RXN66_45_457,RXN66-457,Unknown,2.652190921357035e-15,1.2594592320261357,2.1058172062388738e-15,0.9999999999999979,LETHAL,optimal,2,HS05853;HS09071,SLC38A2;SLC6A18,LEU_e + NA_43__e <=> LEU_c + NA_43__c
PSSA1_hs,Phosphatidylserine synthase homo sapiens,Unknown,5.30438184271407e-15,1.2594592320261357,4.2116344124777476e-15,0.9999999999999958,LETHAL,optimal,1,9791_AT1,PTDSS1,SER_c + pchol_DASH_hs_c <=> chol_c + ps_DASH_hs_c
SMS,Sphingomyelin synthase (homo sapiens),Unknown,5.30438184271407e-15,1.2594592320261357,4.2116344124777476e-15,0.9999999999999958,LETHAL,optimal,1,259230_AT1,SGMS1,crm_DASH_hs_c + pchol_DASH_hs_c --> DIACYLGLYCEROL_c + sphmyln_DASH_hs_c
ACGAMtly,N-acetyl-glucosamine lysosomal efflux,Unknown,7.956572764071105e-15,1.2594592320261357,6.317451618716622e-15,0.9999999999999937,LETHAL,optimal,0,,,acgam_l --> N_45_acetyl_45_D_45_glucosamine_c
GK1,guanylate kinase (GMP:ATP),Unknown,6.232648665189032e-14,1.2594592320261357,4.9486704346613535e-14,0.9999999999999505,LETHAL,optimal,1,2987_AT1,GUK1,atp_c + gmp_c <=> adp_c + gdp_c
DM_Asn_X_Ser_FSLASH_Thr_LPAREN_ly_RPAREN_,DM Asn-X-Ser/Thr(ly),Unknown,1.0116213942890404e-13,1.2594592320261357,8.03218848665399e-14,0.9999999999999197,LETHAL,optimal,0,,,Asn_DASH_DASH_DASH_X_DASH_DASH_DASH_Ser_DASH_FSLASH_DASH_Thr_l --> 
