gene_id,gene_name,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_reactions,reactions
3074_AT1,HEXB,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,AHEXASEly;NACHEX27ly;AHEXASE2ly
9123_AT1,SLC16A3,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,ACETONEt2;2HBt2;D_LACt2;PYRt2;L_LACt2r
55326_AT1,AGPAT5,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGPAT1
56895_AT1,AGPAT4,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGPAT1
9194_AT1,SLC16A7,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,7,ACACt2;PYRt2;2HBt2;D_LACt2;ACETONEt2;L_LACt2r;PYRt2p
4128_AT1,MAOA,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,41R2A1H12BOOX;TYROXDAc;PEAMNO;41R1H2MAE12BOOX
6566_AT1,SLC16A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,14,ACACt2;2HBt2;D_LACt2;ACETONEt2;PYRt2;BUTt2m;ACACt2m;L_LACtm;PYRt2m;ACETONEt2m
56894_AT2,AGPAT3,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,1,AGPAT1
4129_AT1,MAOB,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,MACOXO;PEAMNO;41R2A1H12BOOX;TYROXDAc;41R1H2MAE12BOOX
8604_AT1,SLC25A12,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,3,ASPGLUm;GLUt2m;3SALAASPm
5832_AT1,ALDH18A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,2,G5SDym;GLU5Km
6817_AT1,SULT1A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,DOPASULT;4NPHSULT;TRIODTHYSULT;TYMSULT;ESTSULT
6817_AT2,SULT1A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,DOPASULT;4NPHSULT;TRIODTHYSULT;TYMSULT;ESTSULT
1109_AT1,AKR1C4,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,4,AKR1C42;HSD3A1r;HSD3A2r;AKR1C41
6817_AT5,SULT1A1,8.68247832632317,8.68247832632316,1.0000000000000013,-1.3322676295501878e-15,MINIMAL,optimal,5,DOPASULT;4NPHSULT;TRIODTHYSULT;TYMSULT;ESTSULT
