gene_id,gene_name,knockout_flux,baseline_flux,flux_ratio,growth_pct,impact,status,num_reactions,reactions
2222_AT1,FDFT1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,SQLSr
9517_AT1,SPTLC2,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,SERPT
6307_AT1,MSMO1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,2,C4STMO1r;C4STMO2r
2224_AT1,FDPS,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,2,GRTTx;DMATTx
3156_AT1,HMGCR,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,HMGCOARx
2531_AT1,KDSR,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,3DSPHR
8833_AT1,GMPS,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,GMPS2
1717_AT1,DHCR7,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,2,DHCR72r;DHCR71r
10682_AT1,EBP,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,2,EBP2r;EBP1r
4598_AT1,MVK,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,MEVK1x
6713_AT1,SQLE,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,SQLEr
51727_AT1,CMPK1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,5,CYTK11n;CYTK3n;CYTK13n;CYTK4n;UMPK5
50814_AT1,NSDHL,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,4,C3STDH1Pr;C3STDH1r;C4STMO2Pr;C4STMO2r
3295_AT1,HSD17B4,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,20,FAOXC16080x;FAOXC260240x;FAOXC240200x;C3STKR2r;FAOXC200180x;FAOXC183806x;FAOXC180x;FAOXC2242046x;FAOXC246226x;HSD17B4x
1376_AT1,CPT2,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,26,ADRNCPT2;C180CPT2;RTOTALCRNCPT2;RTOTAL3CRNCPT2;STRDNCCPT2;TMNDNCCPT2;C161CPT22;C160CPT2;EICOSTETCPT2;DLNLCGCPT2
6309_AT1,SC5D,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,2,LSTO1r;LSTO2r
4597_AT1,MVD,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,DPMVDx
7108_AT1,TM7SF2,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,C14STRr
2987_AT1,GUK1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,2,DGK1;GK1
2544_AT1,2544_AT1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,PIter
10558_AT1,SPTLC1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,SERPT
1595_AT1,CYP51A1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,LNS14DMr
4047_AT1,LSS,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,LNSTLSr
1718_AT1,DHCR24,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,3,DHCR241r;DHCR243r;DHCR242r
5238_AT1,PGM3,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,ACGAMPM
259230_AT1,SGMS1,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,SMS
788_AT1,SLC25A20,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,28,C181CRNt;LNLNCGCRNt;DLNLCGCRNt;C161CRN2t;STRDNCCRNt;RTOTAL3CRNt;C180CRNt;ACRNtm;PCRNtm;LNELDCCRNt
10654_AT1,PMVK,0.0,0.2814317775193228,0.0,0.0,LETHAL,optimal,1,PMEVKx
64841_AT1,GNPNAT1,0.017256403480807966,0.2814317775193228,0.06131647119921687,6.131647119921687,SIGNIFICANT,optimal,1,ACGAM6PS
6553_AT1,SLC9A5,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NAt3_1
3421_AT1,IDH3G,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHxm
4143_AT1,MAT1A,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,METAT
4144_AT1,MAT2A,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,METAT
3420_AT1,IDH3B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHxm
27430_AT1,MAT2B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,METAT
3419_AT1,IDH3A,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHxm
389015_AT1,SLC9A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NAt3_1
6548_AT1,SLC9A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NAt3_1;NAt5
128_AT1,ADH5,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,9,LALDO;ALCD22_L;34DHOXPEGOX;ALCD21_D;ALCD1;FALDH;LCARS;ALCD2x;ALCD22_D
3417_AT1,IDH1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHyr
27430_AT2,MAT2B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,METAT
27124_AT1,INPP5J,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,PI345P5P;MI145PP;MI1345PP
123041_AT2,SLC24A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NCKt
7173_AT3,TPO,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,5,IDHPOXOX3;IDHPOXOX4;IDHPOXOXb;THYPX;IDHPOXOX2b
7173_AT4,TPO,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,5,IDHPOXOX3;IDHPOXOX4;IDHPOXOXb;THYPX;IDHPOXOX2b
7173_AT1,TPO,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,5,IDHPOXOX3;IDHPOXOX4;IDHPOXOXb;THYPX;IDHPOXOX2b
9187_AT1,SLC24A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NCKt;NCNt
25769_AT1,SLC24A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NCKt;NCNt
57419_AT1,SLC24A3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NCKt
7173_AT2,TPO,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,5,IDHPOXOX3;IDHPOXOX4;IDHPOXOXb;THYPX;IDHPOXOX2b
7173_AT5,TPO,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,5,IDHPOXOX3;IDHPOXOX4;IDHPOXOXb;THYPX;IDHPOXOX2b
123041_AT3,SLC24A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NCKt
4548_AT1,MTR,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,METS
8140_AT1,SLC7A5,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,METLEUex
3418_AT1,IDH2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHym
1557_AT1,CYP2C19,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,P4502C94;P4502C92;P4502C93;P4502C19
3420_AT3,IDH3B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHxm
6549_AT1,SLC9A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NAt3_1;NAt5
9016_AT2,SLC25A14,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,Htm
3420_AT2,IDH3B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHxm
5471_AT1,PPAT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUPRT
23417_AT1,MLYCD,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,MCD;MMCDm;MCDm
27165_AT2,GLS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUNm
56922_AT1,MCCC1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MCCCrm
27165_AT1,GLS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUNm
2744_AT1,GLS,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUNm
51478_AT1,HSD17B7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,HSD17B7r;HSD17B9r
64087_AT1,MCCC2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MCCCrm
3284_AT1,HSD3B2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HSD3B3r
3294_AT1,HSD17B2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HSD17B8r
7923_AT1,HSD17B8,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HSD17B1
2747_AT1,GLUD2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,GDHm;GLUDym
2746_AT1,GLUD1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,GDHm;GLUDym
3292_AT1,HSD17B1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HSD17B1
3291_AT1,HSD11B2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HSD11B2r
2730_AT1,GCLM,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUCYS
2729_AT1,GCLC,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUCYS
3290_AT2,HSD11B1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HSD11B1r
4351_AT1,MPI,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MAN6PI
80270_AT1,HSD3B7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,HSD3B7P;HSD3B7
57026_AT1,PDXP,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PYDXPP
7351_AT1,UCP2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,Htm
7352_AT2,UCP3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,Htm
1545_AT1,CYP1B1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,P4501B1r
10873_AT1,ME3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ME2m
4199_AT1,ME1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ME2
123041_AT1,SLC24A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NCKt
4200_AT1,ME2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,ME1m;ME2m
7352_AT1,UCP3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,Htm
4191_AT1,MDH2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MDHm
7350_AT1,UCP1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,Htm
9016_AT1,SLC25A14,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,Htm
130752_AT1,MDH1B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SLDx;MDH
9481_AT1,SLC25A27,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,Htm
4190_AT1,MDH1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,SLDx;MDH
57084_AT1,SLC17A6,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUVESSEC
246213_AT1,SLC17A8,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUVESSEC
57030_AT1,SLC17A7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUVESSEC
4357_AT1,MPST,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MCPST
2639_AT2,GCDH,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUTCOADHm
2639_AT1,GCDH,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GLUTCOADHm
3421_AT2,IDH3G,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,ICDHxm
3636_AT1,INPPL1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,PI345P5P;MI145PP;MI1345PP
29922_AT2,NME7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,10,NDPK1;NDPK10;NDPK8;NDPK5;NDPK2;NDPK6;NDPK7;NDPK3;NDPK4;NDPK9
8867_AT2,SYNJ1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,PI45P5P;PI345P5P;MI145PP;MI1345PP
10797_AT1,MTHFD2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,MTHFCm;MTHFDm;MTHFD2m
285216_AT1,285216_AT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MTHFC
80068_AT1,80068_AT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MTHFC
10400_AT1,PEMT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,PETOHMm_hs;PETOHMr_hs
10400_AT2,PEMT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,PETOHMm_hs;PETOHMr_hs
4842_AT1,NOS1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NOS1;NOS2
4845_AT1,4845_AT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NOS1;NOS2
4507_AT1,MTAP,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MTAP
4844_AT1,4844_AT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NOS1;NOS2
80168_AT1,MOGAT2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MOGAT
116255_AT1,MOGAT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MOGAT
5409_AT1,PNMT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NORANMT
4594_AT1,MUT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MMMm
4837_AT1,NNMT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NNMT
84693_AT1,MCEE,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MMEm
23475_AT1,QPRT,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NNDPR
23057_AT2,NMNAT2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NNATr_copy2;NMNAT
5214_AT1,PFKP,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PFK
5213_AT1,PFKM,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PFK
4524_AT1,MTHFR,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MTHFR3
5211_AT1,PFKL,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PFK
5232_AT1,PGK2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PGK
2821_AT1,GPI,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PGI
4907_AT1,NT5E,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,NTD4e;NTD9e;NTD2e;NTD7e
51251_AT1,NT5C3A,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NTD2;NTD4
56953_AT1,NT5M,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NTD1m;NTD5m
93034_AT2,NT5C1B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,NTD7;NTD3;NTD11
93034_AT1,NT5C1B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,NTD7;NTD3;NTD11
30833_AT1,NT5C,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,NTD3;NTD1;NTD8;NTD5
23057_AT1,NMNAT2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NNATr_copy2;NMNAT
22978_AT1,NT5C2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,7,NTD7;NTD10;NTD9;NTD6;NTD8;NT5C;NTD11
27306_AT1,HPGDS,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PGDI
4843_AT2,NOS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NOS1;NOS2
91703_AT1,ACY3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NACASPAH
26227_AT1,PHGDH,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PGCD
443_AT1,ASPA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NACASPAH
4843_AT1,NOS2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NOS1;NOS2
4846_AT1,NOS3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NOS1;NOS2
5211_AT2,PFKL,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PFK
5730_AT1,PTGDS,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,PGDI
124583_AT1,CANT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,NDP8ex;NDP7ex;NTP3e;NDP7er;NDP3ex;NDP10ex
64802_AT1,NMNAT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NNATn;NMNATn
8803_AT1,SUCLA2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,ITCOALm;SUCOASm;MECOALm
3614_AT2,IMPDH1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,IMPD
3628_AT1,INPP1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,MI134PP;MI14PP
10201_AT1,NME6,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,10,NDPK1;NDPK10;NDPK8;NDPK5;NDPK2;NDPK6;NDPK7;NDPK3;NDPK4;NDPK9
3614_AT1,IMPDH1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,IMPD
29922_AT1,NME7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,10,NDPK1;NDPK10;NDPK8;NDPK5;NDPK2;NDPK6;NDPK7;NDPK3;NDPK4;NDPK9
3633_AT1,INPP5B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,PI45P5P;PI345P5P;MI145PP;MI1345PP
3635_AT1,INPP5D,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,PI345P5P;MI145PP;MI1345PP
4832_AT1,NME3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,10,NDPK1;NDPK10;NDPK8;NDPK5;NDPK2;NDPK6;NDPK7;NDPK3;NDPK4;NDPK9
3615_AT1,IMPDH2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,IMPD
8867_AT1,SYNJ1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,PI45P5P;PI345P5P;MI145PP;MI1345PP
8501_AT1,SLC43A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,METtec;VALtec;ILEtec;LEUtec
4831_AT1,NME2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,19,NDPK8;NDPK2n;NDPK4;NDPK3;NDPK7;NDPK9;NDPK6n;NDPK1;NDPK10;NDPK3n
3632_AT1,INPP5A,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,PI345P5P;MI145PP;MI1345PP
27124_AT2,INPP5J,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,PI345P5P;MI145PP;MI1345PP
587_AT1,BCAT2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,ILETAm;VALTAim;LEUTAm
586_AT1,BCAT1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,ILETA;LEUTA;VALTA
56623_AT1,INPP5E,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,PI45P5P;PI345P5P;MI145PP;MI1345PP
3707_AT1,ITPKB,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MI145PK
55586_AT1,MIOX,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,INOSTO
4830_AT1,NME1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,19,NDPK8;NDPK2n;NDPK4;NDPK3;NDPK7;NDPK9;NDPK6n;NDPK1;NDPK10;NDPK3n
80271_AT1,ITPKC,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MI145PK
349565_AT1,NMNAT3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NNATr_copy2;NMNAT
6558_AT1,SLC12A2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NKCCt;NKCC2t
8821_AT1,INPP4B,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MI34PP
6557_AT1,SLC12A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,NKCCt;NKCC2t
8802_AT1,SUCLG1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,ITCOALm;SUCOAS1m;SUCOASm;MECOALm;MECOAS1m;ITCOAL1m
3631_AT1,INPP4A,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MI34PP
8801_AT1,SUCLG2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,MECOAS1m;SUCOAS1m;ITCOAL1m
6005_AT1,RHAG,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NH4t3r
3631_AT2,INPP4A,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MI34PP
51477_AT1,ISYNA1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MI1PS
57127_AT1,RHBG,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,NH4t3r
3613_AT1,IMPA2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,MI4PP;MI1PP;MI3PP
4833_AT1,NME4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,7,NDPK1m;NDPK6m;NDPK3m;NDPK4m;NDPK5m;NDPK7m;NDPK8m
91734_AT1,IDI2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,IPDDIx
3612_AT1,IMPA1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,MI4PP;MI1PP;MI3PP
115584_AT1,SLC5A11,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,INSTt4_2
3706_AT1,ITPKA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,MI145PK
4830_AT2,NME1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,19,NDPK8;NDPK2n;NDPK4;NDPK3;NDPK7;NDPK9;NDPK6n;NDPK1;NDPK10;NDPK3n
3422_AT1,IDI1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,IPDDIx
3290_AT1,HSD11B1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HSD11B1r
3163_AT1,HMOX2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,HOXG
5836_AT1,PYGL,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,GLPASE1;GLPASE2
4329_AT1,ALDH6A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,MMSAD1m;MMSAD3m
160728_AT1,SLC5A8,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,It;L_LACt4r
11000_AT1,SLC27A3,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,FATP1t
10999_AT1,SLC27A4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,FATP1t
7915_AT1,ALDH5A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,SSALxm
7915_AT2,ALDH5A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,SSALxm
376497_AT2,SLC27A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,FATP1t;FATP2t;FATP3t
376497_AT1,SLC27A1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,3,FATP1t;FATP2t;FATP3t
2629_AT2,GBA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GBA
343_AT1,AQP8,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,H2Otm
2629_AT3,GBA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GBA
6785_AT1,ELOVL4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,4,FAEL183;FAEL204;FAEL184;FAEL205
2629_AT1,GBA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GBA
2629_AT5,GBA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GBA
2629_AT4,GBA,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,GBA
116285_AT1,ACSM1,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,FACOAL40im
50506_AT1,DUOX2,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,H2O2syn
2653_AT1,GCSH,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,GCC2cm;GCCam;GCCbim;GCC2bim;GCCcm;GCC2am
2182_AT2,ACSL4,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,1,FACOAL204_copy2
2731_AT1,GLDC,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,6,GCC2cm;GCCam;GCCbim;GCC2bim;GCCcm;GCC2am
10723_AT1,SLC12A7,0.2814317775193228,0.2814317775193228,1.0,100.0,MINIMAL,optimal,2,KCCt;KCC2t
