reaction_id,reaction_name,subsystem,host_flux,host_baseline,host_growth_pct,host_status,num_genes,gene_ids,gene_names,equation,virus_flux,virus_baseline,virus_growth_pct,virus_status,selectivity_score,target_class
CARVEOLte,Xenobiotic transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,carveol_e <=> carveol_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CAT2p,"Catalase A, peroxisomal (ethanol)",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,847_AT1,CAT,etoh_x + h2o2_x --> acald_x + 2.0 h2o_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CATm,Catalase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,847_AT1,CAT,2.0 h2o2_m --> 2.0 h2o_m + o2_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CATp,Catalase A  peroxisomal,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,847_AT1,CAT,2.0 h2o2_x --> 2.0 h2o_x + o2_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CLFORtex2,Chloride transport via formate countertransport (2:1),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,65010_AT2;65010_AT3;65010_AT1,SLC26A6;SLC26A6;SLC26A6,2.0 cl_e + for_c --> 2.0 cl_c + for_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CLHCOtex,Chloride transport via bicarbonate countertransport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,9,115111_AT2;1811_AT1;115019_AT2;115111_AT1;1836_AT1;116369_AT1;115019_AT1;116369_AT2;5172_AT1,SLC26A7;SLC26A3;SLC26A9;SLC26A7;SLC26A2;SLC26A8;SLC26A9;SLC26A8;SLC26A4,cl_e + 2.0 hco3_c --> cl_c + 2.0 hco3_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt55m,DCTP transport via ADP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,adp_m + dctp_c --> adp_c + dctp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CLOHtex2,Chloride transport via hydroxide countertransport (2:1),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,65010_AT2;65010_AT3;65010_AT1,SLC26A6;SLC26A6;SLC26A6,2.0 cl_e + oh1_c --> 2.0 cl_c + oh1_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CLOXAtex2,Chloride transport via oxalate countertransport (2:1),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,65010_AT2;65010_AT3;65010_AT1,SLC26A6;SLC26A6;SLC26A6,2.0 cl_e + oxa_c --> 2.0 cl_c + oxa_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CLPNDt,Fatty acid transport via diffusion,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,clpnd_e <=> clpnd_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
COAtim,CoA transporter  mitochondrial   irreversible,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,8034_AT1,SLC25A16,coa_c <=> coa_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
COAtn,Coenzyme A transport  nuclear,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,coa_c <=> coa_n,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
COUMARINte,Xenobiotic transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,coumarin_e <=> coumarin_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
COt,CO transporter via diffusion,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,co_c <=> co_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CPPPGO,Coproporphyrinogen oxidase (O2 required),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1371_AT1,CPOX,cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CREATt4_2_r,CREATt4 LPAREN 2 RPAREN r,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,6537_AT1;6535_AT1,6537_AT1;SLC6A8,creat_e + 2.0 na1_e <=> creat_c + 2.0 na1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CRMPte,Crmp hs transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,crmp_hs_c <=> crmp_hs_e,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT20_2,Fatty acyl-CoA desaturase (n-C20:4CoA -> n-C20:5CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,3992_AT1,FADS1,eicostetcoa_c + h_c + nadh_c + o2_c --> 2.0 h2o_c + nad_c + tmndnccoa_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CRNCAR3tp,"Carnitine-propcarnitine carrier, peroxisomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,crn_c + pcrn_x --> crn_x + pcrn_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT22_2p,Fatty acyl-CoA desaturase (n-C22:5CoA -> n-C22:6CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,clpndcoa_x + h_x + nadh_x + o2_x --> c226coa_x + 2.0 h2o_x + nad_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CRNCARtp,Carnitine acetylcarnitine carrier  peroxisomal,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1384_AT1,CRAT,acrn_x + crn_c --> acrn_c + crn_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CRNtHa,L-carnitine outward transport (H+ antiport),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6583_AT1,SLC22A4,crn_c + h_e --> crn_e + h_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CRNt_copy2,L carnitine reversible transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6583_AT1,SLC22A4,crn_e --> crn_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CRNtuNa,L-carnitine inward transport by Na+ symport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6584_AT1,SLC22A5,crn_e + na1_e --> crn_c + na1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CRVNCtr,Fatty acid transport via diffusion,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,crvnc_e <=> crvnc_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CSNAT2m,"Carnitine O-aceyltransferase, mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1384_AT1,CRAT,coa_m + pcrn_m <=> crn_m + ppcoa_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
CSNAT3x,"Carnitine O-aceyltransferase, peroxisomal",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1384_AT2,CRAT,crn_x + ppcoa_x <=> coa_x + pcrn_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCK1n,"Deoxycytidine kinase, nuclear (ATP)",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1633_AT1,DCK,atp_n + dcyt_n <=> adp_n + dcmp_n + h_n,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCK2n,"Deoxycytidine kinase, nuclear (UTP)",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1633_AT1,DCK,dcyt_n + utp_n <=> dcmp_n + h_n + udp_n,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCMPDA,DCMP deaminase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1635_AT1,DCTD,dcmp_c + h2o_c + h_c <=> dump_c + nh4_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCSPTN1CPT1,Carnitine O-palmitoyltransferase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,6,1375_AT2;1374_AT1;1375_AT3;126129_AT1;1375_AT4;1375_AT1,CPT1B;CPT1A;CPT1B;CPT1C;CPT1B;CPT1B,crn_c + dcsptn1coa_c --> coa_c + dcsptn1crn_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCSPTN1CPT2,Carnitine transferase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1376_AT1,CPT2,coa_m + dcsptn1crn_m --> crn_m + dcsptn1coa_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCSPTN1CRNt,Transport into the mitochondria (carnitine),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,788_AT1,SLC25A20,dcsptn1crn_c --> dcsptn1crn_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCSPTN1t,Fatty acid transport via diffusion,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,dcsptn1_e <=> dcsptn1_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DCYTD,Deoxycytidine deaminase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,57379_AT1;978_AT1,AICDA;CDA,dcyt_c + h2o_c + h_c --> duri_c + nh4_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DEBRISOQUINEt,DEBRISOQUINEt,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,6582_AT2;6582_AT1,SLC22A2;SLC22A2,debrisoquine_e <=> debrisoquine_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_10,Fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,9415_AT1,FADS2,h_c + lnlncacoa_c + nadh_c + o2_c --> 2.0 h2o_c + nad_c + strdnccoa_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_3,Stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6319_AT1,SCD,h_c + nadh_c + o2_c + stcoa_c --> 2.0 h2o_c + nad_c + odecoa_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_4,Stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6319_AT1,SCD,h_c + nadh_c + o2_c + stcoa_c --> 2.0 h2o_c + nad_c + vacccoa_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_5,Stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,6319_AT1,SCD,h_c + nadh_c + o2_c + stcoa_c --> 2.0 h2o_c + nad_c + od2coa_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_6,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,9415_AT1,FADS2,h_c + nadh_c + o2_c + odecoa_c --> 2.0 h2o_c + lneldccoa_c + nad_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_7,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,9415_AT1,FADS2,h_c + nadh_c + o2_c + vacccoa_c --> 2.0 h2o_c + lneldccoa_c + nad_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_8,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,9415_AT1,FADS2,h_c + nadh_c + o2_c + od2coa_c --> 2.0 h2o_c + lneldccoa_c + nad_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT18_9,"Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,9415_AT1,FADS2,h_c + lnlccoa_c + nadh_c + o2_c --> 2.0 h2o_c + lnlncgcoa_c + nad_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT20_1,Fatty acyl-CoA desaturase (n-C20:3CoA -> n-C20:4CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,3992_AT1,FADS1,dlnlcgcoa_c + h_c + nadh_c + o2_c --> arachdcoa_c + 2.0 h2o_c + nad_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DESAT24_1,Fatty acyl-CoA desaturase (n-C24:5CoA -> n-C24:6CoA),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,9415_AT1,FADS2,h_c + nadh_c + o2_c + tetpent3coa_c --> 2.0 h2o_c + nad_c + tethex3coa_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt32m,DGDP transport via ATP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,atp_m + dgdp_c --> atp_c + dgdp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt56m,DCTP transport via ATP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,atp_m + dctp_c --> atp_c + dctp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCRD1,Dihydroceramide desaturase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,8560_AT2;8560_AT1,DEGS1;DEGS1,dhcrm_hs_c + nadp_c --> crm_hs_c + h_c + nadph_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DGK2m,Deoxyguanylate kinase (dGMP:dATP) (mitochondrial),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,datp_m + dgmp_m <=> dadp_m + dgdp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DGNSKm,Deoxyguanosine kinase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,5,1716_AT3;1716_AT4;1716_AT2;1716_AT5;1716_AT1,DGUOK;DGUOK;DGUOK;DGUOK;DGUOK,atp_m + dgsn_m --> adp_m + dgmp_m + h_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DGSNtm,Deoyguanosine transport in mitochondria,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,dgsn_c <=> dgsn_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DGULND,Dehydro-L-gulonate decarboxylase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,3dhguln_c + h_c <=> co2_c + xylu__L_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHAAt1r,Dehydroascorbate transport (uniport),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,6515_AT1;6517_AT1;6513_AT1,SLC2A3;SLC2A4;SLC2A1,dhdascb_e <=> dhdascb_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCHOLESTANATEtm,"Lipid, flip-flop intracellular transport",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,dhcholestanate_m <=> dhcholestanate_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCR241r,24-dehydrocholesterol reductase [Precursor],Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1718_AT1,DHCR24,fadh2_r + zymst_r --> fad_r + zymstnl_r,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCR242r,24-dehydrocholesterol reductase [Precursor],Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1718_AT1,DHCR24,chlstol_r + fadh2_r --> fad_r + lthstrl_r,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCR243r,24-dehydrocholesterol reductase [Precursor],Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1718_AT1,DHCR24,dsmsterol_r + fadh2_r --> chsterol_r + fad_r,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCR71r,7-dehydrocholesterol reductase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1717_AT1,DHCR7,ddsmsterol_r + h_r + nadph_r --> dsmsterol_r + nadp_r,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCR72r,7-dehydrocholesterol reductase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1717_AT1,DHCR7,7dhchsterol_r + h_r + nadph_r --> chsterol_r + nadp_r,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHCRD2,Dihydroceramide desaturase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,8560_AT2;8560_AT1,DEGS1;DEGS1,dhcrm_hs_c + fad_c --> crm_hs_c + fadh2_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt34m,DGDP transport via dTDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dgdp_c + dtdp_m --> dgdp_m + dtdp_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHEASULT,Dehydroepiandrosterone sulfotransferase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,2,6783_AT1;6822_AT1,SULT1E1;SULT2A1,dhea_c + paps_c --> dheas_c + h_c + pap_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHFtl,Dihydrofolate reversible lysosomal transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,dhf_c <=> dhf_l,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHFtm,Dihydrofolate reversible mitochondrial transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,dhf_c <=> dhf_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHORD9,Dihydoorotic acid dehydrogenase (quinone10),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1723_AT1,DHODH,dhor__S_c + q10_m --> orot_c + q10h2_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHORTS,Dihydroorotase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,790_AT1,CAD,dhor__S_c + h2o_c <=> cbasp_c + h_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHPM1,"Dihydropyrimidinase (5,6-dihydrouracil)",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,3,1808_AT1;1807_AT1;1809_AT1,DPYSL2;DPYS;DPYSL3,56dura_c + h2o_c --> cala_c + h_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHPM2,Dihydropyrimidinase (dihydrothymine),Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,1807_AT1,DPYS,56dthm_c + h2o_c --> 3uib_c + h_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DHPR,"6,7-dihydropteridine reductase",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,5860_AT1,QDPR,dhbpt_c + h_c + nadh_c --> nad_c + thbpt_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DIDPtn,DIDP nuclear transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,didp_c <=> didp_n,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FADDP,FAD diphosphatase,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,5167_AT1,ENPP1,fad_c + h2o_c --> amp_c + fmn_c + 2.0 h_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
FADtx,"FAD transport by free diffusion, glyoxysome",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,fad_c <=> fad_x,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DGCHOLtx,Bile acid intracellular transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,dgchol_x <=> dgchol_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt30m,DCDP transport via ADP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,adp_m + dcdp_c --> adp_c + dcdp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DGCHOLte,Bile acid intracellular transport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,0,,,dgchol_e <=> dgchol_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt31m,DCDP transport via ATP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,atp_m + dcdp_c --> atp_c + dcdp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt35m,DGDP transport via dADP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dadp_m + dgdp_c --> dadp_c + dgdp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt36m,DGDP transport via dCDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dcdp_m + dgdp_c --> dcdp_c + dgdp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt37m,DUTP transport via dTDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dtdp_m + dutp_c --> dtdp_c + dutp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt38m,DUTP transport via dUDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dudp_m + dutp_c --> dudp_c + dutp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt39m,DUTP transport via dGDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dgdp_m + dutp_c --> dgdp_c + dutp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt3m,DATP transport via dCDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,datp_c + dcdp_m --> datp_m + dcdp_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt40m,DUTP transport via dADP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dadp_m + dutp_c --> dadp_c + dutp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt41m,DUTP transport via dCDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dcdp_m + dutp_c --> dcdp_c + dutp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt42m,DUTP transport via ADP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,adp_m + dutp_c --> adp_c + dutp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt43m,DUTP transport via ATP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,atp_m + dutp_c --> atp_c + dutp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt44m,DTTP transport via ATP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,atp_m + dttp_c --> atp_c + dttp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt45m,DTTP transport via ADP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,adp_m + dttp_c --> adp_c + dttp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt46m,DTTP transport via dUDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dttp_c + dudp_m --> dttp_m + dudp_c,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt47m,"Deoxynucleotide carrier (dttp), mitochondrial",Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dtdp_m + dttp_c --> dtdp_c + dttp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
DNDPt48m,DTTP transport via dGDP antiport,Unknown,0.23437252228949343,0.23437252228949343,100.0,MINIMAL,1,60386_AT1,SLC25A19,dgdp_m + dttp_c --> dgdp_c + dttp_m,0.2814317775193228,0.2814317775193228,100.0,MINIMAL,0.0,NOT_A_TARGET
