reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,flux_reduction,impact,status,num_genes,gene_ids,gene_names,equation
RXN3O_45_1380,RXN3O-1380,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS15665,DEGS2,2.0 FERROCYTOCHROME_45_B5_c + OXYGEN_45_MOLECULE_c + 2.0 h_c + sphgn_c <=> 2.0 FERRICYTOCHROME_45_B5_c + PHYTOSPINGOSINE_c + WATER_c
RXN_45_16065,RXN-16065,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05918,FADS2,2.0 FERROCYTOCHROME_45_B5_c + OXYGEN_45_MOLECULE_c + 2.0 h_c + pmtcoa_c <=> CPD_45_17313_c + 2.0 FERRICYTOCHROME_45_B5_c + 2.0 WATER_c
RXN_45_13426,RXN-13426,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05918,FADS2,2.0 FERROCYTOCHROME_45_B5_c + OXYGEN_45_MOLECULE_c + 2.0 h_c + lnlncacoa_c <=> CPD_45_14392_c + 2.0 FERRICYTOCHROME_45_B5_c + 2.0 WATER_c
1_46_14_46_19_46_1_45_RXN,1.14.19.1-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS01878;HS07241;HS16132,SCD;SCD5;FADS6,2.0 FERROCYTOCHROME_45_B5_c + OXYGEN_45_MOLECULE_c + STEAROYL_45_COA_c + 2.0 h_c <=> 2.0 FERRICYTOCHROME_45_B5_c + OLEOYL_45_COA_c + 2.0 WATER_c
PEROXID_45_RXN,PEROXID-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,6,HS07441;HS09558;HS04462;HS09645;HS04134;HS05391,PXDNL;LPO;EPX;PRDX2;PRDX1;PXDN,HYDROGEN_45_PEROXIDE_c + 2.0 Phenolic_45_Donors_c <=> 2.0 Phenoxyl_45_rad_45_of_45_phenolic_45_donors_c + 2.0 WATER_c
RXN_45_13564,RXN-13564,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00205,NOS2,2.0 NADPH_c + 2.0 OXYGEN_45_MOLECULE_c + 2.0 arg_DASH_DASH_DASH_L_c + 2.0 h_c <=> 2.0 CPD_45_13518_c + 2.0 WATER_c + 2.0 nadp_c
RXN_45_13685,RXN-13685,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS08587,FDXR,NADPH_c + 2.0 Oxidized_45_adrenal_45_ferredoxins_c <=> 2.0 Reduced_45_adrenal_45_ferredoxins_c + h_c + nadp_c
1_46_18_46_1_46_2_45_RXN,1.18.1.2-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,2.0 Reduced_45_ferredoxins_CCO_45_OUT + h_CCO_45_OUT + nadp_CCO_45_OUT <=> NADPH_CCO_45_OUT + 2.0 Oxidized_45_ferredoxins_CCO_45_OUT
RXN_45_20768,RXN-20768,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS14639,FRRS1,2.0 Fe3_45_siderophores_c + h_c + nadh_c <=> 2.0 FE_43_2_c + 2.0 Siderophore_c + nad_c
FERRIC_45_CHELATE_45_REDUCTASE_45_RXN,FERRIC-CHELATE-REDUCTASE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS01046;HS14639,CYBRD1;FRRS1,2.0 Fe3_45_siderophores_c + nadh_c <=> 2.0 Fe2_45_siderophores_c + h_c + nad_c
RXN_45_10471,RXN-10471,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS03930,TPO,HYDROGEN_45_PEROXIDE_c + 2.0 Thyroglobulin_45_3_45_5_45_diiodotyrosines_c <=> Thyroglobulin_45_L_45_thyroxines_c + Thyroglobulin_45_aminoacrylates_c + 2.0 WATER_c
CARDIOLIPSYN_45_RXN,CARDIOLIPSYN-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS01606,CRLS1,2.0 L_45_1_45_PHOSPHATIDYL_45_GLYCEROL_c <=> CARDIOLIPIN_c + GLYCEROL_c
D_45_LACTATE_45_DEHYDROGENASE_45_CYTOCHROME_45_RXN,D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS15490,LDHD,2.0 Cytochromes_45_C_45_Oxidized_c + lac_DASH_DASH_DASH_D_c <=> 2.0 Cytochromes_45_C_45_Reduced_c + 2.0 h_c + pyr_c
RXN_45_14107,RXN-14107,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS11349,CYC1,2.0 Cytochromes_45_C_45_Oxidized_CCO_45_OUT + Menaquinols_c <=> 2.0 Cytochromes_45_C_45_Reduced_CCO_45_OUT + Menaquinones_c
RXN_45_15816,RXN-15816,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS11349,CYC1,2.0 Cytochromes_45_C_45_Oxidized_CCO_45_OUT + ETR_45_Quinols_c <=> 2.0 Cytochromes_45_C_45_Reduced_CCO_45_OUT + ETR_45_Quinones_c
1_46_10_46_2_46_2_45_RXN,1.10.2.2-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,10,HS00277;HS15855;HS10708;HS11349;HS09867;HS06753;HS05111;HS08128;HS00029;HS09077,UQCRC1;UQCR10;UQCRH;CYC1;UQCRFS1;UQCRC2;UQCR11;UQCRB;MT-CYB;UQCRQ,2.0 Cytochromes_45_C_45_Oxidized_CCO_45_OUT + Ubiquinols_c <=> 2.0 Cytochromes_45_C_45_Reduced_CCO_45_OUT + Ubiquinones_c
RXN_45_15829,RXN-15829,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,10,HS00277;HS15855;HS10708;HS11349;HS09867;HS06753;HS05111;HS08128;HS00029;HS09077,UQCRC1;UQCR10;UQCRH;CYC1;UQCRFS1;UQCRC2;UQCR11;UQCRB;MT-CYB;UQCRQ,2.0 Oxidized_45_CycA1_45_cytochromes_CCO_45_OUT + Ubiquinols_c <=> 2.0 Reduced_45_CycA1_45_cytochromes_CCO_45_OUT + Ubiquinones_c
1_46_1_46_2_46_5_45_RXN,1.1.2.5-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS15490,LDHD,2.0 Oxidized_45_cytochromes_45_c553_c + lac_DASH_DASH_DASH_D_c <=> 2.0 Cytochromes_45_C_45_Reduced_c + 2.0 h_c + pyr_c
RXN_45_18584,RXN-18584,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,10,HS00277;HS15855;HS10708;HS11349;HS09867;HS06753;HS05111;HS08128;HS00029;HS09077,UQCRC1;UQCR10;UQCRH;CYC1;UQCRFS1;UQCRC2;UQCR11;UQCRB;MT-CYB;UQCRQ,2.0 Oxidized_45_NapC_45_proteins_CCO_45_OUT + Ubiquinols_c <=> 2.0 Reduced_45_NapC_45_proteins_CCO_45_OUT + Ubiquinones_c
RXN_45_18604,RXN-18604,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS11349,CYC1,Menaquinols_c + 2.0 an_45_oxidized_45_NrfB_45_protein_CCO_45_OUT <=> Menaquinones_c + 2.0 a_45_reduced_45_NrfB_45_protein_CCO_45_OUT + 2.0 h_c
R344_45_RXN,R344-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS13779,MMAB,2.0 CPD_45_20909_c + 2.0 atp_c <=> 2.0 CPD_45_690_c + 2.0 Corrinoid_45_Adenosyltransferases_c + 2.0 P3I_c
RXN0_45_5216,RXN0-5216,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS02616;HS16819,MAN2B1;G_HS16819,CPD0_45_1063_c + WATER_c <=> CPD_45_15979_c + GLYCERATE_c
RXN_45_19368,RXN-19368,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS13442;HS13779;HS15658,MMACHC;MMAB;MMADHC,2.0 Apo_45_Base_45_off_45_His_45_on_45_Enzymes_c + 2.0 CPD_45_20918_c + Reduced_45_Flavoproteins_c + 2.0 atp_c <=> 2.0 CblC_c + 2.0 CblD_c + 2.0 Holo_45_Base_45_off_45_His_45_on_45_Enzymes_c + Oxidized_45_Flavoproteins_c + 2.0 P3I_c
RXN_45_19369,RXN-19369,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS13442;HS13779;HS15658,MMACHC;MMAB;MMADHC,2.0 Apo_45_Methylmalonyl_45_CoA_45_Mutase_c + 2.0 CPD_45_20918_c + Reduced_45_Flavoproteins_c + 2.0 atp_c <=> 2.0 B12_45_Methylmalonyl_45_CoA_45_Mutase_c + 2.0 CblC_c + 2.0 CblD_c + Oxidized_45_Flavoproteins_c + 2.0 P3I_c
1_46_6_46_99_46_12_45_RXN,1.6.99.12-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS13442,MMACHC,2.0 CPD_45_315_c + 2.0 CblC_c + NADPH_c + h_c <=> 2.0 CPD_45_20917_c + 2.0 HCN_c + nadp_c
BTUR2_45_RXN,BTUR2-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS13779,MMAB,2.0 CPD_45_20903_c + Reduced_45_Flavoproteins_c + 2.0 atp_c <=> 2.0 ADENOSYLCOBINAMIDE_c + Oxidized_45_Flavoproteins_c + 2.0 P3I_c + 2.0 h_c
RXN_45_19339,RXN-19339,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS13779,MMAB,2.0 CPD_45_689_c + Reduced_45_Flavoproteins_c + 2.0 atp_c <=> 2.0 CPD_45_690_c + Oxidized_45_Flavoproteins_c + 2.0 P3I_c + 2.0 h_c
RXN_45_17352,RXN-17352,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09558,LPO,2.0 CONIFERYL_45_ALCOHOL_c + HYDROGEN_45_PEROXIDE_c <=> 2.0 CPD_45_18761_c + 2.0 WATER_c
RXN_45_19129,RXN-19129,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09558,LPO,2.0 CPD_45_6989_c + HYDROGEN_45_PEROXIDE_c <=> CPD_45_20620_c + 2.0 WATER_c
CATAL_45_RXN,CATAL-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04513,CAT,2.0 h2o2_m <=> 2.0 WATER_m + o2_m
3_46_6_46_3_46_9_45_RXN,3.6.3.9-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,12,HS00972;HS02735;HS00391;HS06384;HS12443;HS16656;HS05675;HS11955;HS08843;HS12284,ATP1B3;ATP1A3;ATP1A2;FXYD2;NKAIN4;NKAIN2;ATP1A4;NKAIN3;ATP1A1;NKAIN1,2.0 K_43__e + 3.0 NA_43__e + WATER_c + atp_e <=> 2.0 K_43__c + 3.0 NA_43__c + adp_c + h_c + pi_c
RXN66_45_534,RXN66-534,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS08461;HS04050;G66_47166,CBS;CTH;CBSL,2.0 CYS_c <=> CPD_45_3736_c + HS_c
RXN_45_14632,RXN-14632,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04050,CTH,2.0 HOMO_45_CYS_c <=> CPD66_45_96_c + HS_c
RXN_45_15288,RXN-15288,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09558,LPO,HYDROGEN_45_PEROXIDE_c + 2.0 LUTEOLIN_45_7_45_O_45_BETA_45_D_45_DIGLUCURONIDE_c <=> 2.0 WATER_c + 2.0 a_45_radical_45_of_45_luteolin_45_7_45_iOi_45_diglucuronid_c
2_46_1_46_1_46_135_45_RXN,2.1.1.135-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS04756,MTRR,2.0 Methionine_45_synthase_45_cob_45_II_45_alamins_c + NADPH_c + 2.0 amet_c <=> 2.0 ADENOSYL_45_HOMO_45_CYS_c + 2.0 METHIONINE_45_SYNTHASE_45_METHYLCOBALAMIN_c + h_c + nadp_c
RXN_45_13565,RXN-13565,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00205,NOS2,2.0 CPD_45_13518_c + NADPH_c + 2.0 OXYGEN_45_MOLECULE_c <=> 2.0 L_45_CITRULLINE_c + 2.0 NITRIC_45_OXIDE_c + 2.0 WATER_c + h_c + nadp_c
RXN66_45_560,RXN66-560,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS01629;HS10137,SLC23A2;SLC23A1,2.0 NA_43__e <=> 2.0 NA_43__c
RXN_45_7700,RXN-7700,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS08983;HS10600,ADH1B;ADH6,CPD_45_7035_c + nad_c <=> PHENYLACETALDEHYDE_c + h_c + nadh_c
THIOL_45_OXIDASE_45_RXN,THIOL-OXIDASE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,5,HS05112;HS01538;G66_46863;HS04002;HS15351,GFER;ERO1B;ERO1A;QSOX1;QSOX2,OXYGEN_45_MOLECULE_c + 2.0 Sulfhydryls_c <=> CPD_45_8529_c + HYDROGEN_45_PEROXIDE_c
RXN_45_19343,RXN-19343,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS13779,MMAB,2.0 CPD_45_20907_c + 2.0 atp_c <=> 2.0 ADENOSYLCOBINAMIDE_c + 2.0 Corrinoid_45_Adenosyltransferases_c + 2.0 P3I_c
DEOXYADENPHOSPHOR_45_RXN,DEOXYADENPHOSPHOR-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS02151,PNP,DEOXYADENOSINE_c + pi_c <=> 2dr1p_c + ADENINE_c
ADDALT_45_RXN,ADDALT-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS09018;HS06780;HS02191,ADAD1;ADAD2;ADA,DEOXYADENOSINE_c + WATER_c + h_c <=> DEOXYINOSINE_c + nh4_c
DEOXYCYTIDINE_45_KINASE_45_RXN,DEOXYCYTIDINE-KINASE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS08100,DCK,DEOXYCYTIDINE_c + Nucleoside_45_Triphosphates_c <=> Nucleoside_45_Diphosphates_c + dcmp_c + h_c
CYTIDEAM_45_RXN,CYTIDEAM-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS08334;G66_46830,CDA;APOBEC3G,DEOXYCYTIDINE_c + WATER_c + h_c <=> DEOXYURIDINE_c + nh4_c
DEOXYGUANPHOSPHOR_45_RXN,DEOXYGUANPHOSPHOR-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS02151,PNP,DEOXYGUANOSINE_c + pi_c <=> 2dr1p_c + GUANINE_c
DEOXYINOPHOSPHOR_45_RXN,DEOXYINOPHOSPHOR-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS02151,PNP,DEOXYINOSINE_c + pi_c <=> 2dr1p_c + HYPOXANTHINE_c
URA_45_PHOSPH_45_RXN,URA-PHOSPH-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS00053;HS00200;HS00442,UPP1;UPP2;TYMP,DEOXYURIDINE_c + pi_c <=> 2dr1p_c + URACIL_c
DURIt,DURIt,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,0,,,DEOXYURIDINE_e <=> DEOXYURIDINE_c
RXN_45_19611,RXN-19611,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,7,HS01512;HS01468;HS01846;G_10221;HS00245;HS07009;HS02868,MGST2;GSTP1;GSTA2;GSTA1;MGST1;MGST3;GSTK1,CPD_45_9674_c + gthrd_c <=> CPD_45_21212_c + cl_c + h_c
RXN_45_18405,RXN-18405,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,7,HS01512;HS01468;HS01846;G_10221;HS00245;HS07009;HS02868,MGST2;GSTP1;GSTA2;GSTA1;MGST1;MGST3;GSTK1,TETRACHLOROHYDROQUINONE_c + gthrd_c + h_c <=> CPD_45_19763_c + cl_c
RXN_45_18407,RXN-18407,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,7,HS01512;HS01468;HS01846;G_10221;HS00245;HS07009;HS02868,MGST2;GSTP1;GSTA2;GSTA1;MGST1;MGST3;GSTK1,236_45_TRICHLOROHYDROQUINONE_c + gthrd_c <=> CPD_45_19761_c + cl_c
RXN_45_9890,RXN-9890,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09043,CMBL,CPD_45_10636_c + WATER_c <=> CPD_45_10637_c + h_c
RXN_45_12508,RXN-12508,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09727,PDHB,2_45_ALPHA_45_HYDROXYETHYL_45_THPP_c + Pyruvate_45_dehydrogenase_45_lipoate_c <=> Pyruvate_45_dehydrogenase_45_acetylDHlipoyl_c + THIAMINE_45_PYROPHOSPHATE_c
RXN_45_9282,RXN-9282,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05632,COQ3,CPD_45_9895_c + amet_c <=> ADENOSYL_45_HOMO_45_CYS_c + CPD_45_9897_c + h_c
RXN_45_20519,RXN-20519,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,12,HS17073;HS14288;HS04729;G66_31377;G66_30825;HS06408;HS03803;HS02244;HS06584;HS07640,G_HS17073;PLCH2;PLCG1;PLCXD2;PLCXD3;PLCB2;PLCH1;PLCB4;PLCZ1;PLCB3,CPD_45_22224_c + WATER_c <=> CPD_45_12600_c + h_c
RXN_45_18935,RXN-18935,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS08913;HS01140;HS02179,ABHD6;MGLL;ABHD12,CPD_45_12600_c + WATER_c <=> GLYCEROL_c + h_c
RXN_45_19610,RXN-19610,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,7,HS01512;HS01468;HS01846;G_10221;HS00245;HS07009;HS02868,MGST2;GSTP1;GSTA2;GSTA1;MGST1;MGST3;GSTK1,CPD_45_21209_c + gthrd_c <=> BR_45__c + CPD_45_21210_c + h_c
RXN_45_9857,RXN-9857,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09043,CMBL,CIS_45_2_45_CHLORO_45_4_45_CARBOXYMETHYLENEBUT_45_2_45_EN_45__c + WATER_c <=> 2_45_CHLOROMALEYLACETATE_c + h_c
DIENELACHYDRO_45_RXN,DIENELACHYDRO-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09043,CMBL, <=> 
RXN_45_13040,RXN-13040,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS02925;HS01502,AKR1B10;AKR1B1,4S5S_45_45_45_DIHYDROXY_45_26_45_DIOXOHEXANOATE_c + NADPH_c + h_c <=> 2_45_DEHYDRO_45_3_45_DEOXY_45_D_45_GLUCONATE_c + nadp_c
RXN_45_17607,RXN-17607,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS03733;HS08330,NIT2;NIT1,2_45_HYDROXY_45_2_45_METHYLPROPANENITRILE_c + 2.0 WATER_c <=> CPD_45_19014_c + nh4_c
R83_45_RXN,R83-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS07242,ENOPH1,2_45_HYDROXY_45_3_45_KETO_45_5_45_METHYLTHIO_45_1_45_PHOSPHOP_c + WATER_c <=> CPD_45_85_c + pi_c
RXN0_45_6957,RXN0-6957,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS02879,NUDT1,CPD_45_13851_c + WATER_c <=> CPD_45_13852_c + h_c + ppi_c
RXN_45_17608,RXN-17608,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS11629,SGSH,CPD_45_19042_c + WATER_c <=> CPD_45_19014_c + nh4_c
RXN_45_7694,RXN-7694,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS08983;HS10600,ADH1B;ADH6,METHYLBUT_45_CPD_c + h_c + nadh_c <=> CPD_45_7033_c + nad_c
RXN_45_19427,RXN-19427,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS15437;HS04706;HS12629,MOGAT2;MOGAT1;MOGAT3,ACYL_45_COA_c + CPD0_45_1812_c <=> 1_45_acyl_45_2_45_oleoyl_45_glyceride_c + coa_c
RXN_45_15088,RXN-15088,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS08913;HS01140;HS02179,ABHD6;MGLL;ABHD12,CPD0_45_1812_c + WATER_c <=> GLYCEROL_c + h_c + ocdcea_c
RXN_45_15090,RXN-15090,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS15437;HS04706;HS12629,MOGAT2;MOGAT1;MOGAT3,CPD0_45_1812_c + OLEOYL_45_COA_c <=> CPD_45_15977_c + coa_c
2_45_KETO_45_ADIPATE_45_DEHYDROG_45_RXN,2-KETO-ADIPATE-DEHYDROG-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS11585;HS02832,DHTKD1;OGDH,2K_45_ADIPATE_m + coa_m + nad_m <=> CARBON_45_DIOXIDE_m + GLUTARYL_45_COA_m + nadh_m
2_45_OCTAPRENYL_45_6_45_OHPHENOL_45_METHY_45_RXN,2-OCTAPRENYL-6-OHPHENOL-METHY-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS05632,COQ3,2_45_OCTAPRENYL_45_6_45_HYDROXYPHENOL_c + amet_c <=> 2_45_OCTAPRENYL_45_6_45_METHOXYPHENOL_c + ADENOSYL_45_HOMO_45_CYS_c + h_c
RXN66_45_10,RXN66-10,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS03985,DHCR24,LANOSTEROL_c + NADPH_c + h_c <=> CPD_45_8606_c + nadp_c
RXN_45_13707,RXN-13707,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00076,CYP51A1,CPD_45_8606_c + 3.0 OXYGEN_45_MOLECULE_c + 3.0 Red_45_NADPH_45_Hemoprotein_45_Reductases_c <=> CPD_45_8609_c + 3.0 Ox_45_NADPH_45_Hemoprotein_45_Reductases_c + 4.0 WATER_c + for_c + h_c
RXN66_45_11,RXN66-11,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS00076,CYP51A1,CPD_45_8606_c + OXYGEN_45_MOLECULE_c + Red_45_NADPH_45_Hemoprotein_45_Reductases_c <=> CPD_45_8607_c + Ox_45_NADPH_45_Hemoprotein_45_Reductases_c + WATER_c
RXN_45_707,RXN-707,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS10588,DHCR7,CPD_45_700_c + NADPH_c + h_c <=> CPD_45_706_c + nadp_c
RXN_45_7980,RXN-7980,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS10572,CYP7B1,CPD_45_7285_c + OXYGEN_45_MOLECULE_c + Red_45_NADPH_45_Hemoprotein_45_Reductases_c <=> CPD_45_7286_c + Ox_45_NADPH_45_Hemoprotein_45_Reductases_c + WATER_c
FATTY_45_ACID_45_SYNTHASE_45_RXN,FATTY-ACID-SYNTHASE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS09992,FASN,NADPH_c + accoa_c <=> CARBON_45_DIOXIDE_c + Long_45_Chain_45_Fatty_45_Acids_c
NITRIC_45_OXIDE_45_SYNTHASE_45_RXN,NITRIC-OXIDE-SYNTHASE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,3,HS01647;HS00205;HS09149,NOS1;NOS2;NOS3,3.0 NADPH_c + 4.0 OXYGEN_45_MOLECULE_c + 2.0 arg_DASH_DASH_DASH_L_c + h_c <=> 2.0 L_45_CITRULLINE_c + 2.0 NITRIC_45_OXIDE_c + 4.0 WATER_c + 3.0 nadp_c
1_46_1_46_1_46_170_45_RXN,1.1.1.170-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS07423,NSDHL,CPD_45_5846_c + NAD_45_P_45_OR_45_NOP_c <=> 4_45_ALPHA_45_METHYL_45_5_45_ALPHA_45_CHOLEST_45_7_45_EN_45_3_45_ON_c + CARBON_45_DIOXIDE_c + NADH_45_P_45_OR_45_NOP_c
RXN_45_12054,RXN-12054,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00008;HS11580,DIO2;DIO1,CPD_45_13020_c + Donor_45_H2_c <=> Acceptor_c + CPD_45_13016_c + CPD_45_387_c + h_c
RXN_45_12037,RXN-12037,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00008;HS11580,DIO2;DIO1,CPD_45_13008_c + Donor_45_H2_c <=> Acceptor_c + CPD_45_13010_c + CPD_45_387_c + h_c
KETOLACTOSE_45_RXN,KETOLACTOSE-RXN,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,1,HS10092,GLB1,3_45_KETOLACTOSE_e + WATER_e <=> CPD_45_1242_e + glc_DASH_DASH_DASH_D_e
RXN_45_10604,RXN-10604,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00008;HS11580,DIO2;DIO1,CPD_45_10813_c + Donor_45_H2_c <=> Acceptor_c + CPD_45_11395_c + CPD_45_387_c + h_c
RXN_45_12046,RXN-12046,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,2,HS00008;HS11580,DIO2;DIO1,CPD_45_13022_c + Donor_45_H2_c <=> Acceptor_c + CPD_45_13017_c + CPD_45_387_c + h_c
RXN_45_10618,RXN-10618,Unknown,1.2662803343949043,1.2662803343949043,1.0,0.0,MINIMAL,optimal,10,G66_47652;G66_47591;HS03557;HS09519;HS17724;HS10271;HS03272;G66_47559;HS16233;HS11970,UGT1A1;UGT1A6;B3GAT2;UGT1A5;G_HS17724;UGT2B11;B3GAT1;UGT1A3;G_HS16233;UGT1A4,CPD_45_11404_c + udpglcur_c <=> CPD_45_11412_c + udp_c
